LAT;;;;;52.5083;52.5083;52.5083;52.5083;52.5083
LON;;;;;5.47500;5.47500;5.47500;5.47500;5.47500
ASL;;;;;-1.00000;-1.00000;-1.00000;-1.00000;-1.00000
CITY;;;;;Lelystad;Lelystad;Lelystad;Lelystad;Lelystad
DOMAIN;;;;;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4
LEVEL;;;;;2 m above gnd;sfc;sfc;10 m above gnd;10 m above gnd
NAME;;;;;Temperature;Total Precipitation (high resolution);Sunshine Duration;Wind Speed;Wind Direction
UNIT;;;;;°C;mm;min;km/h;°
AGGREGATION;;;;;;;;;
UTC_OFFSET;;;;;1;1;1;1;1

Year;Month;Day;Hour;Minute;Temperature  [2 m above gnd];Total Precipitation (high resolution)  [sfc];Sunshine Duration  [sfc];Wind Speed  [10 m above gnd];Wind Direction  [10 m above gnd]
2019;02;07;04;00;7.90;0.20;0.00;29.50;203.75
2019;02;07;05;00;8.28;0.10;0.00;26.61;210.03
2019;02;07;06;00;8.41;0.50;0.00;26.25;205.16
2019;02;07;07;00;8.73;0.30;0.00;32.07;225.00
2019;02;07;08;00;8.22;0.00;0.00;29.17;234.54
2019;02;07;09;00;7.41;0.00;0.00;35.86;234.40
2019;02;07;10;00;7.30;0.00;0.00;43.01;231.12
2019;02;07;11;00;6.99;0.00;0.00;46.23;236.43
2019;02;07;12;00;6.73;0.00;0.00;49.92;242.51
2019;02;07;13;00;8.80;0.00;0.00;49.46;238.39
2019;02;07;14;00;8.69;0.00;60.00;50.69;239.25
2019;02;07;15;00;8.38;0.00;60.00;50.32;239.95
2019;02;07;16;00;7.88;0.00;60.00;48.47;242.10
2019;02;07;17;00;7.39;0.00;60.00;45.57;244.24
2019;02;07;18;00;7.15;0.00;0.00;43.35;245.99
2019;02;07;19;00;6.94;0.00;0.00;39.44;243.43
2019;02;07;20;00;5.80;0.00;0.00;34.48;241.29
2019;02;07;21;00;5.46;0.00;0.00;31.45;236.67
2019;02;07;22;00;5.40;0.00;0.00;30.56;235.56
2019;02;07;23;00;6.18;0.00;0.00;30.95;236.86
2019;02;08;00;00;5.88;0.00;0.00;30.99;239.26
2019;02;08;01;00;6.20;0.00;0.00;30.87;238.35
2019;02;08;02;00;5.84;0.00;0.00;28.62;230.10
2019;02;08;03;00;5.91;0.00;0.00;26.60;219.51
2019;02;08;04;00;6.05;0.10;0.00;25.95;203.72
2019;02;08;05;00;5.94;0.40;0.00;33.25;213.52
2019;02;08;06;00;6.06;0.20;0.00;31.06;214.61
2019;02;08;07;00;6.29;0.10;0.00;33.65;214.54
2019;02;08;08;00;6.45;0.00;0.00;34.96;212.38
2019;02;08;09;00;6.88;0.00;0.00;35.95;212.74
2019;02;08;10;00;7.39;0.30;0.00;37.78;210.96
2019;02;08;11;00;8.45;0.20;0.00;38.40;210.41
2019;02;08;12;00;9.55;0.10;0.00;39.84;212.83
2019;02;08;13;00;9.17;0.20;0.00;39.44;206.57
